cve_id,published_date,last_modified_date,description,cvss_score,cvss_severity,cwe_id,source
CVE-2026-3751,2026-03-08T17:16:08.727,2026-06-17T10:44:08.607,A vulnerability was detected in SourceCodester Employee Task Management System 1.0. Impacted is an unknown function of the file /daily-attendance-report.php of the component GET Parameter Handler. The manipulation of the argument Date results in sql injection. The attack may be performed from remote. The exploit is now public and may be used.,4.7,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3752,2026-03-08T17:16:08.933,2026-06-17T10:44:08.740,A flaw has been found in SourceCodester Employee Task Management System up to 1.0. The affected element is an unknown function of the file /daily-task-report.php of the component GET Parameter Handler. This manipulation of the argument Date causes sql injection. It is possible to initiate the attack remotely. The exploit has been published and may be used.,4.7,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3753,2026-03-08T17:16:09.140,2026-06-17T10:44:08.870,A vulnerability has been found in SourceCodester Sales and Inventory System up to 1.0. The impacted element is an unknown function of the file /add_sales_print.php. Such manipulation of the argument sid leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3754,2026-03-08T18:15:49.340,2026-06-17T10:44:09.000,A vulnerability was found in SourceCodester Sales and Inventory System 1.0. This affects an unknown function of the file /add_stock.php. Performing a manipulation of the argument cost results in sql injection. The attack can be initiated remotely. The exploit has been made public and could be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3755,2026-03-08T18:15:49.553,2026-06-17T10:44:09.140,A vulnerability was determined in SourceCodester Sales and Inventory System 1.0. This impacts an unknown function of the file /check_customer_details.php of the component POST Handler. Executing a manipulation of the argument stock_name1 can lead to sql injection. The attack can be launched remotely. The exploit has been publicly disclosed and may be utilized.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3756,2026-03-08T18:15:49.753,2026-06-17T10:44:09.273,A vulnerability was identified in SourceCodester Sales and Inventory System up to 1.0. Affected is an unknown function of the file /check_item_details.php. The manipulation of the argument stock_name1 leads to sql injection. The attack may be initiated remotely. The exploit is publicly available and might be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3767,2026-03-08T21:15:51.047,2026-06-17T10:44:10.777,A weakness has been identified in itsourcecode sanitize or validate this input 1.0. Affected is an unknown function of the file /admin/teacher-attendance.php. Executing a manipulation of the argument teacher_id can lead to sql injection. The attack may be launched remotely. The exploit has been made available to the public and could be used for attacks.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3770,2026-03-08T21:15:51.673,2026-06-17T10:44:11.190,A flaw has been found in SourceCodester Computer Laboratory Management System 1.0. This affects an unknown part. This manipulation causes cross-site request forgery. The attack is possible to be carried out remotely. The exploit has been published and may be used.,4.3,MEDIUM,CWE-352;CWE-862,cna@vuldb.com
CVE-2026-3771,2026-03-08T22:15:48.810,2026-06-17T10:44:11.327,A vulnerability has been found in SourceCodester/janobe Resort Reservation System 1.0. This vulnerability affects unknown code of the file /accomodation.php. Such manipulation of the argument q leads to sql injection. The attack may be performed from remote. The exploit has been disclosed to the public and may be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3785,2026-03-08T23:15:50.207,2026-06-17T10:44:13.080,A vulnerability was identified in EasyCMS up to 1.6. The affected element is an unknown function of the file /RbacnodeAction.class.php of the component Request Parameter Handler. The manipulation of the argument _order leads to sql injection. The attack can be initiated remotely. The exploit is publicly available and might be used. The vendor was contacted early about this disclosure but did not respond in any way.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3786,2026-03-08T23:15:50.477,2026-06-17T10:44:13.217,A security flaw has been discovered in EasyCMS up to 1.6. The impacted element is an unknown function of the file /RbacuserAction.class.php of the component Request Parameter Handler. The manipulation of the argument _order results in sql injection. The attack can be launched remotely. The exploit has been released to the public and may be used for attacks. The vendor was contacted early about this disclosure but did not respond in any way.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3788,2026-03-09T00:16:01.247,2026-06-17T10:44:13.487,A security vulnerability has been detected in Bytedesk up to 1.3.9. This impacts the function getModels of the file source-code/src/main/java/com/bytedesk/ai/springai/providers/openrouter/SpringAIOpenrouterRestService.java of the component SpringAIOpenrouterRestController. Such manipulation of the argument apiUrl leads to server-side request forgery. The attack may be launched remotely. The exploit has been disclosed publicly and may be used. Upgrading to version 1.4.5.4 will fix this issue. The name of the patch is 975e39e4dd527596987559f56c5f9f973f64eff7. It is recommended to upgrade the affected component.,6.3,MEDIUM,CWE-918,cna@vuldb.com
CVE-2026-3789,2026-03-09T00:16:01.493,2026-06-17T10:44:13.627,A vulnerability was detected in Bytedesk up to 1.3.9. Affected is the function getModels of the file source-code/src/main/java/com/bytedesk/ai/springai/providers/gitee/SpringAIGiteeRestService.java of the component SpringAIGiteeRestController. Performing a manipulation of the argument apiUrl results in server-side request forgery. Remote exploitation of the attack is possible. The exploit is now public and may be used. Upgrading to version 1.4.5.4 is able to address this issue. The patch is named 975e39e4dd527596987559f56c5f9f973f64eff7. Upgrading the affected component is advised.,6.3,MEDIUM,CWE-918,cna@vuldb.com
CVE-2026-3790,2026-03-09T00:16:01.723,2026-06-17T10:44:13.770,A flaw has been found in SourceCodester Sales and Inventory System 1.0. Affected by this vulnerability is an unknown functionality of the file check_supplier_details.php of the component POST Parameter Handler. Executing a manipulation of the argument stock_name1 can lead to sql injection. The attack can be executed remotely. The exploit has been published and may be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3791,2026-03-09T01:15:47.383,2026-06-17T10:44:13.903,A vulnerability has been found in SourceCodester Sales and Inventory System 1.0. Affected by this issue is some unknown functionality of the file dashboard.php of the component Search. The manipulation of the argument searchtxt leads to sql injection. The attack is possible to be carried out remotely. The exploit has been disclosed to the public and may be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3792,2026-03-09T02:15:47.413,2026-06-17T10:44:14.037,A vulnerability was found in SourceCodester Sales and Inventory System 1.0. This affects an unknown part of the file purchase_invoice.php of the component GET Parameter Handler. The manipulation of the argument purchaseid results in sql injection. The attack may be performed from remote. The exploit has been made public and could be used.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3793,2026-03-09T03:15:49.070,2026-06-17T10:44:14.170,A vulnerability was determined in SourceCodester Sales and Inventory System 1.0. This vulnerability affects unknown code of the file sales_invoice1.php of the component GET Parameter Handler. This manipulation of the argument sellid causes sql injection. It is possible to initiate the attack remotely. The exploit has been publicly disclosed and may be utilized.,6.3,MEDIUM,CWE-74;CWE-89,cna@vuldb.com
CVE-2026-3796,2026-03-09T04:15:58.877,2026-06-17T10:44:14.587,A weakness has been identified in Qi-ANXIN QAX Virus Removal up to 2025-10-22. The affected element is the function ZwTerminateProcess in the library QKSecureIO_Imp.sys of the component Mini Filter Driver. Executing a manipulation can lead to improper access controls. The attack is restricted to local execution. The exploit has been made available to the public and could be used for attacks. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,MEDIUM,CWE-266;CWE-284,cna@vuldb.com
CVE-2026-3797,2026-03-09T04:16:00.843,2026-06-17T10:44:14.727,A security vulnerability has been detected in Tiandy Video Surveillance System 视频监控平台 7.17.0. The impacted element is the function uploadFile of the file /src/com/tiandy/easy7/core/rest/CLS_REST_File.java. The manipulation of the argument fileName leads to unrestricted upload. The attack may be initiated remotely. The exploit has been disclosed publicly and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,6.3,MEDIUM,CWE-284;CWE-434,cna@vuldb.com
